index,prob,rank,percentile
454450,0.419402442,2866,0.477666667
496665,0.419224101,2867,0.477833333
65354,0.419213744,2868,0.478
2931,0.419127013,2869,0.478166667
594648,0.419034563,2870,0.478333333
342500,0.419009893,2871,0.4785
508331,0.418991629,2872,0.478666667
523715,0.418920513,2873,0.478833333
196255,0.418863133,2874,0.479
70817,0.418843987,2875,0.479166667
562893,0.41883442,2876,0.479333333
481975,0.418831633,2877,0.4795
349640,0.418808475,2878,0.479666667
539319,0.418620987,2879,0.479833333
599805,0.418594576,2880,0.48
227234,0.418466045,2881,0.480166667
590875,0.418349622,2882,0.480333333
418283,0.418321281,2883,0.4805
196141,0.418186522,2884,0.480666667
450070,0.418102905,2885,0.480833333
398095,0.418101525,2886,0.481
155683,0.418035315,2887,0.481166667
71440,0.417994634,2888,0.481333333
513041,0.417813248,2889,0.4815
344577,0.417725955,2890,0.481666667
15120,0.417701812,2891,0.481833333
543813,0.417629683,2892,0.482
579073,0.417589922,2893,0.482166667
163249,0.417419015,2894,0.482333333
314843,0.417137061,2895,0.4825
476253,0.41712294,2896,0.482666667
90161,0.41709616,2897,0.482833333
258466,0.417063632,2898,0.483
145355,0.417028799,2899,0.483166667
564010,0.416872806,2900,0.483333333
486931,0.416860587,2901,0.4835
575001,0.416800802,2902,0.483666667
329788,0.416520978,2903,0.483833333
122094,0.416297545,2904,0.484
300535,0.416211381,2905,0.484166667
32710,0.416189437,2906,0.484333333
48489,0.416185399,2907,0.4845
595204,0.416082168,2908,0.484666667
505338,0.415854914,2909,0.484833333
489173,0.415791281,2910,0.485
228286,0.415784127,2911,0.485166667
500362,0.415578622,2912,0.485333333
345469,0.415573838,2913,0.4855
257409,0.415570042,2914,0.485666667
325375,0.415555551,2915,0.485833333
37555,0.415519917,2916,0.486
238534,0.415418501,2917,0.486166667
229293,0.415403708,2918,0.486333333
506726,0.415401938,2919,0.4865
588800,0.41539627,2920,0.486666667
425884,0.415289911,2921,0.486833333
413213,0.415246281,2922,0.487
355918,0.415241223,2923,0.487166667
418559,0.415138803,2924,0.487333333
202817,0.414972163,2925,0.4875
522487,0.414917565,2926,0.487666667
233042,0.414902202,2927,0.487833333
214794,0.414717059,2928,0.488
187289,0.414704581,2929,0.488166667
151577,0.414640602,2930,0.488333333
257446,0.414637663,2931,0.4885
75311,0.41462655,2932,0.488666667
295938,0.414610841,2933,0.488833333
283454,0.414606111,2934,0.489
459112,0.414565867,2935,0.489166667
5357,0.414532963,2936,0.489333333
560871,0.414201421,2937,0.4895
315819,0.414106318,2938,0.489666667
123181,0.413920412,2939,0.489833333
441802,0.413898127,2940,0.49
486002,0.41389741,2941,0.490166667
97200,0.413895581,2942,0.490333333
214971,0.413878293,2943,0.4905
72298,0.413841856,2944,0.490666667
345122,0.413834917,2945,0.490833333
413131,0.413828442,2946,0.491
255754,0.413721463,2947,0.491166667
447321,0.413598879,2948,0.491333333
476785,0.413586476,2949,0.4915
309199,0.413544674,2950,0.491666667
204989,0.413284633,2951,0.491833333
526943,0.413175351,2952,0.492
126974,0.413082766,2953,0.492166667
56147,0.413031527,2954,0.492333333
30314,0.413030832,2955,0.4925
265104,0.412961733,2956,0.492666667
23519,0.412898654,2957,0.492833333
283345,0.412727442,2958,0.493
67712,0.412612695,2959,0.493166667
254472,0.412608161,2960,0.493333333
426136,0.412540683,2961,0.4935
410359,0.412474939,2962,0.493666667
403903,0.412330184,2963,0.493833333
386892,0.412267205,2964,0.494
254469,0.412082986,2965,0.494166667
419441,0.412064975,2966,0.494333333
153055,0.412036914,2967,0.4945
217924,0.411970043,2968,0.494666667
94252,0.411963413,2969,0.494833333
582712,0.411940643,2970,0.495
587352,0.411882585,2971,0.495166667
536900,0.411874253,2972,0.495333333
321518,0.41186737,2973,0.4955
543181,0.411861625,2974,0.495666667
318926,0.411810569,2975,0.495833333
498607,0.411682154,2976,0.496
377250,0.41165858,2977,0.496166667
358232,0.411590308,2978,0.496333333
578026,0.411566706,2979,0.4965
228967,0.411485185,2980,0.496666667
65537,0.411358218,2981,0.496833333
347659,0.411343989,2982,0.497
396583,0.411126064,2983,0.497166667
104945,0.41105007,2984,0.497333333
43438,0.411025829,2985,0.4975
587742,0.410939271,2986,0.497666667
547114,0.410715501,2987,0.497833333
567876,0.410666836,2988,0.498
201555,0.41064544,2989,0.498166667
155194,0.410506189,2990,0.498333333
350453,0.410492399,2991,0.4985
498058,0.410425576,2992,0.498666667
333316,0.410355637,2993,0.498833333
173775,0.410275855,2994,0.499
434571,0.410181822,2995,0.499166667
14238,0.410115361,2996,0.499333333
449560,0.409972818,2997,0.4995
420186,0.409960627,2998,0.499666667
543728,0.409926656,2999,0.499833333
163931,0.409752059,3000,0.5
340141,0.409602928,3001,0.500166667
300714,0.409598196,3002,0.500333333
168645,0.409412125,3003,0.5005
370095,0.409391966,3004,0.500666667
133167,0.409369886,3005,0.500833333
599854,0.409337937,3006,0.501
294808,0.409336538,3007,0.501166667
544782,0.409308002,3008,0.501333333
560867,0.409230889,3009,0.5015
44919,0.409078655,3010,0.501666667
404670,0.408996176,3011,0.501833333
434908,0.40897509,3012,0.502
508591,0.408889583,3013,0.502166667
550159,0.408853547,3014,0.502333333
475259,0.408777415,3015,0.5025
520314,0.40872147,3016,0.502666667
300924,0.408717425,3017,0.502833333
306246,0.408588983,3018,0.503
218305,0.408447629,3019,0.503166667
553254,0.408425602,3020,0.503333333
321443,0.408270639,3021,0.5035
75225,0.407932297,3022,0.503666667
461487,0.407877671,3023,0.503833333
464097,0.407868201,3024,0.504
545044,0.407828138,3025,0.504166667
406948,0.407765424,3026,0.504333333
1043,0.407765354,3027,0.5045
371516,0.40776294,3028,0.504666667
407780,0.407690421,3029,0.504833333
119627,0.40758615,3030,0.505
449071,0.407447018,3031,0.505166667
557021,0.407442695,3032,0.505333333
587225,0.40730209,3033,0.5055
263208,0.407171638,3034,0.505666667
525417,0.407154319,3035,0.505833333
86444,0.407085929,3036,0.506
543232,0.406993539,3037,0.506166667
26818,0.4068864,3038,0.506333333
82046,0.406521534,3039,0.5065
306993,0.406447739,3040,0.506666667
318120,0.406377977,3041,0.506833333
229382,0.406331148,3042,0.507
180634,0.406290192,3043,0.507166667
30048,0.406072228,3044,0.507333333
365317,0.406048267,3045,0.5075
578854,0.406001116,3046,0.507666667
541662,0.405716631,3047,0.507833333
39541,0.405589624,3048,0.508
90534,0.405573413,3049,0.508166667
154948,0.405542441,3050,0.508333333
504768,0.405520147,3051,0.5085
540195,0.405478207,3052,0.508666667
267241,0.405468856,3053,0.508833333
277143,0.405388997,3054,0.509
54142,0.405372417,3055,0.509166667
447595,0.405372401,3056,0.509333333
126948,0.405151393,3057,0.5095
42007,0.405058615,3058,0.509666667
270439,0.404972252,3059,0.509833333
290323,0.404761865,3060,0.51
350054,0.404726824,3061,0.510166667
321271,0.404726062,3062,0.510333333
44315,0.404560041,3063,0.5105
511367,0.404512992,3064,0.510666667
582809,0.40448289,3065,0.510833333
279032,0.404482475,3066,0.511
203185,0.404439646,3067,0.511166667
111530,0.404433309,3068,0.511333333
449979,0.404430339,3069,0.5115
23956,0.40433205,3070,0.511666667
479910,0.40419685,3071,0.511833333
47660,0.404081804,3072,0.512
40949,0.404061178,3073,0.512166667
50696,0.403821465,3074,0.512333333
320423,0.403713234,3075,0.5125
144241,0.403676806,3076,0.512666667
450945,0.403673403,3077,0.512833333
320236,0.403539066,3078,0.513
302123,0.403443508,3079,0.513166667
43275,0.403404794,3080,0.513333333
166370,0.403385206,3081,0.5135
451427,0.403379481,3082,0.513666667
35515,0.403335763,3083,0.513833333
77603,0.403286428,3084,0.514
247577,0.403204969,3085,0.514166667
186322,0.403202725,3086,0.514333333
459987,0.402931631,3087,0.5145
63329,0.402797537,3088,0.514666667
353218,0.402733563,3089,0.514833333
439295,0.402727286,3090,0.515
384369,0.402578374,3091,0.515166667
376686,0.402527911,3092,0.515333333
323284,0.402402222,3093,0.5155
526025,0.402363976,3094,0.515666667
91401,0.402362521,3095,0.515833333
304695,0.402332024,3096,0.516
273953,0.402287753,3097,0.516166667
255190,0.402239417,3098,0.516333333
405282,0.401948698,3099,0.5165
463020,0.401917187,3100,0.516666667
33726,0.401825357,3101,0.516833333
211325,0.401775394,3102,0.517
14733,0.401765137,3103,0.517166667
312866,0.401681087,3104,0.517333333
343809,0.401656638,3105,0.5175
294626,0.401493025,3106,0.517666667
150590,0.401485496,3107,0.517833333
29594,0.401402587,3108,0.518
449756,0.401102109,3109,0.518166667
113267,0.40107253,3110,0.518333333
209850,0.400966001,3111,0.5185
476838,0.400961323,3112,0.518666667
297701,0.400943977,3113,0.518833333
525770,0.400938592,3114,0.519
414784,0.400932748,3115,0.519166667
381990,0.4008839,3116,0.519333333
587900,0.400862375,3117,0.5195
207188,0.400842458,3118,0.519666667
288169,0.400827183,3119,0.519833333
370629,0.400791884,3120,0.52
597021,0.400587631,3121,0.520166667
297353,0.400493299,3122,0.520333333
198470,0.400364534,3123,0.5205
44485,0.400289096,3124,0.520666667
370793,0.40020007,3125,0.520833333
592278,0.400149556,3126,0.521
134428,0.400138626,3127,0.521166667
101837,0.400097038,3128,0.521333333
291781,0.400015942,3129,0.5215
154540,0.399979454,3130,0.521666667
20862,0.399846672,3131,0.521833333
164826,0.399777373,3132,0.522
325749,0.399767604,3133,0.522166667
468700,0.399676048,3134,0.522333333
354374,0.399523369,3135,0.5225
577943,0.399384117,3136,0.522666667
194144,0.399380849,3137,0.522833333
179255,0.399358264,3138,0.523
575800,0.399337143,3139,0.523166667
131168,0.399331879,3140,0.523333333
184644,0.399304355,3141,0.5235
211073,0.39927854,3142,0.523666667
52539,0.399218746,3143,0.523833333
50348,0.399141841,3144,0.524
579793,0.399071983,3145,0.524166667
72324,0.399020825,3146,0.524333333
191668,0.398976234,3147,0.5245
64053,0.398954101,3148,0.524666667
157779,0.398918385,3149,0.524833333
493426,0.398867978,3150,0.525
288386,0.398818098,3151,0.525166667
400376,0.398730618,3152,0.525333333
479526,0.398714796,3153,0.5255
322821,0.398711717,3154,0.525666667
233357,0.398710107,3155,0.525833333
350471,0.398709349,3156,0.526
29273,0.398698842,3157,0.526166667
468093,0.398659488,3158,0.526333333
119032,0.398534121,3159,0.5265
470611,0.398514288,3160,0.526666667
448693,0.398504729,3161,0.526833333
274931,0.3984933,3162,0.527
156775,0.398492513,3163,0.527166667
505839,0.398458276,3164,0.527333333
441427,0.398413755,3165,0.5275
346655,0.398410581,3166,0.527666667
340312,0.398352381,3167,0.527833333
584357,0.39823662,3168,0.528
529627,0.398079459,3169,0.528166667
187396,0.398032031,3170,0.528333333
81656,0.397997763,3171,0.5285
50976,0.397974797,3172,0.528666667
316390,0.397968635,3173,0.528833333
76795,0.39789766,3174,0.529
301263,0.397894849,3175,0.529166667
211510,0.397875576,3176,0.529333333
396042,0.397870739,3177,0.5295
183526,0.397836343,3178,0.529666667
508272,0.397764065,3179,0.529833333
272163,0.397714998,3180,0.53
226019,0.397711618,3181,0.530166667
244110,0.397708655,3182,0.530333333
127491,0.397640165,3183,0.5305
491853,0.397565321,3184,0.530666667
323209,0.397462816,3185,0.530833333
381524,0.397453286,3186,0.531
200914,0.39744328,3187,0.531166667
101553,0.397410993,3188,0.531333333
196627,0.39737908,3189,0.5315
125450,0.397303616,3190,0.531666667
390440,0.397261899,3191,0.531833333
316492,0.397157547,3192,0.532
436384,0.397136521,3193,0.532166667
28709,0.397114238,3194,0.532333333
550800,0.397070135,3195,0.5325
422082,0.397040667,3196,0.532666667
346426,0.397000279,3197,0.532833333
316057,0.396973249,3198,0.533
426323,0.396931881,3199,0.533166667
128091,0.396894148,3200,0.533333333
344700,0.396888839,3201,0.5335
419599,0.396791015,3202,0.533666667
105706,0.396780668,3203,0.533833333
436726,0.396779465,3204,0.534
278084,0.396737228,3205,0.534166667
313378,0.39671444,3206,0.534333333
63304,0.39670934,3207,0.5345
470049,0.396642051,3208,0.534666667
310129,0.396601458,3209,0.534833333
119130,0.396346091,3210,0.535
517201,0.396282273,3211,0.535166667
506010,0.396270871,3212,0.535333333
555419,0.396267431,3213,0.5355
167029,0.396192307,3214,0.535666667
331294,0.396120663,3215,0.535833333
381055,0.396011043,3216,0.536
2127,0.395979226,3217,0.536166667
150679,0.395947265,3218,0.536333333
14378,0.395944785,3219,0.5365
353379,0.395839875,3220,0.536666667
422010,0.395811415,3221,0.536833333
423142,0.395693988,3222,0.537
322655,0.395683533,3223,0.537166667
424763,0.39566753,3224,0.537333333
131592,0.395661047,3225,0.5375
206318,0.395640073,3226,0.537666667
227625,0.395570207,3227,0.537833333
74570,0.395462685,3228,0.538
172678,0.395456326,3229,0.538166667
355858,0.395408238,3230,0.538333333
512740,0.395398178,3231,0.5385
396234,0.395347503,3232,0.538666667
167008,0.395344492,3233,0.538833333
20865,0.39530633,3234,0.539
313421,0.395211693,3235,0.539166667
331924,0.395189388,3236,0.539333333
14082,0.395067994,3237,0.5395
311528,0.395037567,3238,0.539666667
214140,0.395018665,3239,0.539833333
185113,0.394938687,3240,0.54
185976,0.394822323,3241,0.540166667
323155,0.394815048,3242,0.540333333
463150,0.394759526,3243,0.5405
431485,0.394555543,3244,0.540666667
597982,0.394395007,3245,0.540833333
86564,0.394371192,3246,0.541
169422,0.394289849,3247,0.541166667
261094,0.394240902,3248,0.541333333
87064,0.39418005,3249,0.5415
479288,0.394147365,3250,0.541666667
81669,0.394111535,3251,0.541833333
499759,0.394068279,3252,0.542
276298,0.39399751,3253,0.542166667
3073,0.393746212,3254,0.542333333
558004,0.393698102,3255,0.5425
136257,0.393677077,3256,0.542666667
544910,0.393645635,3257,0.542833333
155873,0.393540553,3258,0.543
394086,0.393499238,3259,0.543166667
25491,0.393416543,3260,0.543333333
31945,0.393383573,3261,0.5435
263851,0.393296612,3262,0.543666667
66208,0.393262403,3263,0.543833333
354,0.393149998,3264,0.544
516114,0.393146656,3265,0.544166667
554248,0.393140868,3266,0.544333333
143494,0.393041948,3267,0.5445
342502,0.392932455,3268,0.544666667
462857,0.39285355,3269,0.544833333
76655,0.392771206,3270,0.545
309232,0.392766898,3271,0.545166667
271201,0.392745054,3272,0.545333333
400261,0.392697118,3273,0.5455
162211,0.392669226,3274,0.545666667
578160,0.392646888,3275,0.545833333
537101,0.392565346,3276,0.546
299367,0.392558833,3277,0.546166667
360442,0.39250863,3278,0.546333333
465143,0.392383207,3279,0.5465
155060,0.392283168,3280,0.546666667
543871,0.392275958,3281,0.546833333
142736,0.392233901,3282,0.547
175527,0.392106113,3283,0.547166667
388310,0.392104082,3284,0.547333333
237514,0.392091792,3285,0.5475
392328,0.392078301,3286,0.547666667
173835,0.392050687,3287,0.547833333
264935,0.392023305,3288,0.548
469869,0.391973575,3289,0.548166667
471225,0.391918036,3290,0.548333333
24920,0.391682633,3291,0.5485
399701,0.391666098,3292,0.548666667
200275,0.391553947,3293,0.548833333
493169,0.391529041,3294,0.549
587942,0.391492181,3295,0.549166667
319288,0.391490519,3296,0.549333333
252762,0.391467395,3297,0.5495
193499,0.391458472,3298,0.549666667
366068,0.391345896,3299,0.549833333
169799,0.391301745,3300,0.55
308448,0.391103228,3301,0.550166667
245153,0.391083005,3302,0.550333333
342684,0.391043764,3303,0.5505
291014,0.391039803,3304,0.550666667
352374,0.390999443,3305,0.550833333
69679,0.390953855,3306,0.551
102014,0.39081513,3307,0.551166667
354813,0.390811378,3308,0.551333333
408749,0.390759951,3309,0.5515
229762,0.390703453,3310,0.551666667
90946,0.390655585,3311,0.551833333
386968,0.390586469,3312,0.552
292854,0.390572143,3313,0.552166667
343999,0.390571864,3314,0.552333333
398238,0.390415372,3315,0.5525
212197,0.390397441,3316,0.552666667
24624,0.390354787,3317,0.552833333
436960,0.390323324,3318,0.553
574834,0.390240917,3319,0.553166667
185146,0.390154981,3320,0.553333333
199425,0.389959824,3321,0.5535
304630,0.389893061,3322,0.553666667
112984,0.389885692,3323,0.553833333
31874,0.389860077,3324,0.554
498864,0.389751133,3325,0.554166667
500967,0.389746826,3326,0.554333333
136524,0.389703566,3327,0.5545
267625,0.389672192,3328,0.554666667
53355,0.389528286,3329,0.554833333
214974,0.389516219,3330,0.555
27405,0.389338747,3331,0.555166667
33173,0.38921108,3332,0.555333333
370165,0.389208619,3333,0.5555
474178,0.389207879,3334,0.555666667
237629,0.389130751,3335,0.555833333
264782,0.389063147,3336,0.556
313396,0.389043171,3337,0.556166667
99875,0.388823589,3338,0.556333333
458998,0.388787977,3339,0.5565
345926,0.388773654,3340,0.556666667
365570,0.388690418,3341,0.556833333
204175,0.388682215,3342,0.557
585057,0.388668241,3343,0.557166667
337142,0.388599291,3344,0.557333333
305228,0.388436981,3345,0.5575
12882,0.388426355,3346,0.557666667
279738,0.388419329,3347,0.557833333
35093,0.388416872,3348,0.558
563248,0.388377548,3349,0.558166667
543614,0.388363851,3350,0.558333333
132424,0.388342971,3351,0.5585
174695,0.388202889,3352,0.558666667
150709,0.388092713,3353,0.558833333
363317,0.388081804,3354,0.559
511769,0.388075309,3355,0.559166667
151374,0.388028235,3356,0.559333333
139866,0.388002035,3357,0.5595
